title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
"En direct, France-Espagne : suivez la demi-finale de l’Euro 2024","Solides en défense et presque muets en attaque depuis le début du tournoi, les Bleus ont réussi à se faufiler dans le dernier carré de la compétition. Ils retrouvent une Espagne séduisante, mais décimée, mardi soir, à 21 heures, à Munich.","Bienvenue dans ce direct consacré au match de football opposant la France et lEspagne, comptant pour les demi-finales de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14 juil… ",,https://www.lemonde.fr/sport/live/2024/07/09/en-direct-france-espagne-suivez-la-demi-finale-de-l-euro-2024_6248249_3242.html,1.5,"[0.35424615761996936, 2.1874523054280184]",1.270849231523994
"En direct, Tour de France 2024 : suivez la onzième étape entre Evaux-les-Bains et Le Lioran","La onzième étape de l’édition 2024 s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.","Bienvenue dans ce direct consacré à la dixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… ",,https://www.lemonde.fr/sport/live/2024/07/10/en-direct-tour-de-france-2024-suivez-la-onzieme-etape-entre-evaux-les-bains-et-le-lioran_6248351_3242.html,1.0,"[0.6041840123869671, 1.2374895925678198]",0.9208368024773934
« Nous avons beaucoup travaillé pour que la Seine soit propre » : Anne Hidalgo a tenu sa promesse de se baigner dans le fleuve parisien,"Accompagnée de Tony Estanguet, le président du Comité d’organisation des JO, et de Marc Guillaume, le préfet d’Ile-de-France, la maire de Paris s’est lancée dans les eaux vert-jaune de la Seine.","« Allez, on y va ! ». Bonnet de bain, combinaison short en néoprène et lunettes de nage, Anne Hidalgo sest lancée dans les eaux vert-jaune de la Seine. Derrière la maire (Parti socialiste) de Paris, … ",,https://www.lemonde.fr/sport/article/2024/07/17/paris-2024-anne-hidalgo-s-est-baignee-dans-la-seine-a-quelques-jours-des-epreuves-olympiques-en-eau-libre_6251489_3242.html,1.0,"[0.47324283117050303, 1.8779286147158283]",1.1755857229431657
"Paris 2024 : après les judokas, les lutteurs russes décident à leur tour de ne pas participer aux Jeux",La Fédération russe de lutte explique dans un communiqué que ses athlètes ont fait ce choix « à l’unanimité » face « au principe non-sportif » de sélection imposé selon eux par le Comité international olympique.,"Les anneaux olympiques installés sur lesplanade du Trocadéro, à Paris, pour les JO 2024. MICHEL EULER / AP
A moins de trois semaines du début des Jeux olympiques de Paris (du 26 juillet au 11 août),… ",,https://www.lemonde.fr/sport/article/2024/07/06/paris-2024-apres-les-judokas-les-lutteurs-russes-decident-a-leur-tour-de-ne-pas-participer-aux-jeux_6247385_3242.html,1.5,"[1.4284730194781838, 1.619211634203027]",1.5238423268406054
"En direct, Tour de France 2024 : duel au sommet entre Pogacar et Vingegaard, Roglic et Evenepoel lâchés","La onzième étape de l’édition 2024 s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.","Bienvenue dans ce direct consacré à la onzième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… ",,https://www.lemonde.fr/sport/live/2024/07/10/en-direct-tour-de-france-2024-romain-bardet-savoure-dans-son-virage-pogacar-en-tete-dans-la-descente-du-puy-mary_6248351_3242.html,1.0,"[0.6041840123869671, 1.2374895925678198]",0.9208368024773934
Espagne – Italie : où voir le match de l’Euro 2024 depuis l’étranger ?,"C'est LA grosse affiche de ce jeudi 20 juin, et ce sera sûrement celle qui déterminera qui terminera premier du groupe B. Vous n'êtes pas en France ? Découvrez comment regarder Espagne - Italie en direct depuis l'étranger.",Ce match du groupe B est d’ores et déjà crucial. Et quelle affiche ! L’Espagne affronte l’Italie à Gelsenkirchen le 20 juin à 21h00. Le vainqueur prendra sans aucun doute une option très sérieuse sur… ,,https://www.journaldugeek.com/bon-plan/espagne-italie-direct-etranger/,1.0,"[0.5258072035047769, 1.7903213274920384]",1.1580642654984077
"Baignade dans la Seine : la ministre des Sports Amélie Oudéa-Castéra plonge, ou plutôt glisse dans le fleuve","Grillant la politesse à la maire Anne Hidalgo, et avant que le gouvernement ne saute, la membre du gouvernement a piqué une tête ce samedi 13 juillet au matin à Paris. Un bon signe sur l’état du fleuve à moins de deux semaines du début des Jeux.","On aura vu des plongeons plus majestueux, mais cela reste un geste symbolique fort. La ministre des Sports et des Jeux olympiques et paralympiques, Amélie Oudéa-Castéra, sest baignée dans la Seine ce… ",,https://www.liberation.fr/sports/baignade-dans-la-seine-la-ministre-des-sports-amelie-oudea-castera-plonge-ou-plutot-glisse-dans-le-fleuve-20240713_KSBOSHXI7JGCTEFBRANP4XXS5Y/,1.5,"[0.538478580728353, 2.076912851562988]",1.3076957161456706
France – Pays-Bas : où et comment voir le match à l’étranger ?,Vous n'êtes pas en France et vous cherchez à voir la rencontre France - Pays-Bas en direct ? C'est parfaitement possible. Nous vous expliquons comment ne rien louper de ce match de l'EURO 2024.,"Après avoir assuré l’essentiel face à l’Autriche, lÉquipe de France joue gros ce soir contre les Pays-Bas. Privée de Kylian Mbappé, l’EDF devra l’emporter si elle souhaite se hisser à la première pla… ",,https://www.journaldugeek.com/bon-plan/france-pays-bas-direct-etranger/,1.5,"[0.9546607322418064, 1.8272035606549162]",1.3909321464483613
"Exclusif — Revolut Business lance les comptes flexibles, pour que les petites entreprises ne connaissent pas la crise","Dans un contexte économique incertain, marqué par une inflation persistante et des taux d'intérêt élevés, Revolut Business lance les comptes flexibles. Ils permettent aux entreprises de faire fructifier leur capital avec des taux pouvant atteindre 5%.","Après lannonce de résultats époustouflants, Revolut confirme sa volonté de conquérir les entreprises. Revolut Business accueille désormais les comptes flexibles, une nouvelle offre permettant aux ent… ",,https://www.presse-citron.net/exclusif-revolut-business-lance-les-comptes-flexibles-pour-que-les-petites-entreprises-ne-connaissent-pas-la-crise/,1.5,"[0.8365894170589963, 2.605684304901673]",1.7211368609803346
Exclusif — Revolut annonce l’arrivée des crédits aux entreprises pour “devenir leur banque principale”,"Dans une interview exclusive accordée à Presse-citron, James Gibson, General Manager de Revolut Business, révèle que les crédits aux entreprises seront bientôt disponibles. Son objectif : devenir la banque principale des petites, moyennes et grandes entrepris…","Après les particuliers, place aux entreprises. En plein boum, Revolut continue de développer de nouveaux produits pour conquérir particuliers et professionnels. En marge de lannonce de larrivée des c… ",,https://www.presse-citron.net/exclusif-revolut-annonce-larrivee-des-credits-aux-entreprises-pour-devenir-leur-banque-principale/,1.5,"[0.27614698373817337, 2.234311809757096]",1.255229396747635
Un Hellfest qui tourne au «Disneyland»: comment le metal se transforme en or,"En dix-huit ans, le haut lieu des musiques extrêmes est devenu le deuxième plus gros festival en France. Secret de cette réussite : son business model redoutable. Premier volet de l’enquête de notre partenaire Mediacités.","Les cookies et technologies similaires que nous utilisons sur Mediapart sont de différentes natures et nous permettent de poursuivre différentes finalités. 
Certains sont nécessaires au fonctionneme… ",,https://www.mediapart.fr/journal/culture-et-idees/270624/un-hellfest-qui-tourne-au-disneyland-comment-le-metal-se-transforme-en-or,1.5,"[0.5435974985611134, 2.073841500863332]",1.308719499712223
"En Chine, l’étonnant business des “appartements funéraires”","De plus en plus de logements sont utilisés comme caveaux par des familles qui y déposent les urnes funéraires de leurs proches, rapporte le quotidien chinois “Fazhi Ribao”. Au grand dam des voisins, qui, pour la plupart, sont bel et bien vivants.","Cela fait un an quil a emménagé ici. Pourtant, il na jamais eu loccasion de rencontrer son voisin. Pire, il lui semble bien navoir jamais entendu la porte den face souvrir. M. Zhao, qui habite à Nant… ",,https://www.courrierinternational.com/article/reportage-en-chine-l-etonnant-business-des-appartements-funeraires,1.5,"[1.1817553148952067, 2.030407808507989]",1.6060815617015978
"Qu’est-ce que Génération Do It Yourself, le premier podcast à accueillir un Président de la République ?","Ce lundi 24 juin 2024, à 18h, le Président de la République répondra aux questions de Matthieu Stefani dans son podcast Génération Do It Yourself. Pourquoi choisir ce podcast ? Qui est Matthieu Stefani ? Décryptage.","« Nous sommes la moyenne de ceux que nous fréquentons ». Voilà le slogan du podcast Génération Do It Yourself, créé en 2017 par Matthieu Stefani, devenu depuis lun des podcasts les plus populaires da… ",,https://www.presse-citron.net/quest-ce-que-generation-do-it-yourself-le-premier-podcast-a-accueillir-un-president-de-la-republique/,1.5,"[1.113746312068927, 1.7317522127586438]",1.4227492624137854
"A Bruxelles, l’école de commerce Solvay tente d’attirer les jeunes Français : « La richesse des parents n’entre pas en ligne de compte chez nous »","Dans un paysage d’écoles de commerce élitistes, Solvay fait figure d’exception. En effet, ici, pas de concours d’entrée, pas de quotas, pas de frais exorbitants, mais, en contrepartie, des études très exigeantes.","Le campus Solbosch, à Bruxelles, le 13 avril 2024. IMAGO / ALAMY/HEMIS.FR
Une grande école de commerce, accessible à tous, sans concours dentrée et avec un droit dinscription de 850 euros par an seu… ",,https://www.lemonde.fr/campus/article/2024/07/15/a-bruxelles-l-ecole-de-commerce-solvay-tente-d-attirer-les-jeunes-francais-la-richesse-des-parents-n-entre-pas-en-ligne-de-compte-chez-nous_6250249_4401467.html,1.0,"[0.44116826496927164, 1.931386225051214]",1.1862772450102428
"Pour pouvoir percer, les artistes deviennent des autoentrepreneurs","Derrière les musiciens en tête des charts se cachent des milliers d'autres en quête de succès. Dans une industrie dont le business a changé, ils sont aujourd'hui contraints d'être performants à tous les niveaux avant d'espérer être entourés.","Vous diriez quoi, vous, si votre entreprise vous demandait d'être en même temps créatif, comptable, maître du «réseautage» et spécialiste des réseaux sociaux? Alors qu'ils étaient auparavant accompag… ",,https://www.slate.fr/story/267448/artistes-autoentrepreneurs-musiciens-galere-financiere-liberte-creation-succes,1.5,"[0.7303119820975477, 1.9618128107414714]",1.3460623964195095
"Après ChatGPT et Gemini, une nouvelle IA signée Amazon ? Voici ce qu’on sait (pour le moment)",Amazon développerait un tout nouvel assistant qui serait un concurrent direct de ChatGPT et de Gemini.,"Amazon travaille sur une nouvelle version de son assistant Alexa, avec laquelle on aurait des interactions plus naturelles, grâce aux récentes évolutions de lintelligence artificielle générative. Dai… ",,https://www.presse-citron.net/apres-chatgpt-et-gemini-une-nouvelle-ia-signee-amazon-voici-ce-quon-sait-pour-le-moment/,1.0,"[0.5369435248749506, 1.7717607918750824]",1.1543521583750165
Comment Donald Trump à fait perdre 192 milliards de dollars à NVIDIA en une journée,L’ancien président américain en course pour accéder de nouveau à la Maison-Blanche a encore une grande influence sur la bourse.,"Cest un réveil difficile qui attendait Nvidia ce matin. Alors que la société sest récemment hissée au sommet de la capitalisation boursière mondiale devant Microsoft et Apple, une déclaration récente… ",,https://www.presse-citron.net/comment-donald-trump-a-fait-perdre-192-milliards-de-dollars-a-nvidia-en-une-journee/,1.5,"[0.4159277181765484, 2.150443369094071]",1.2831855436353097
5 séries à voir après Les Clans de la coke sur Netflix,"Alors que Les Clans de la Coke cartonne sur Netflix, voici 5 autres séries dans lesquelles la drogue est reine : Griselda, Breaking Bad, The Gentlemen, Narcos ainsi que Family Business. De Narcos à Griselda en passant par Weeds, les plateformes de SVOD ont to…","Alors que Les Clans de la Coke cartonne sur Netflix, voici 5 autres séries dans lesquelles la drogue est reine : Griselda, Breaking Bad, The Gentlemen, Narcos ainsi que Family Business.
De Narcos à … ",,https://www.numerama.com/pop-culture/1764760-5-series-a-voir-apres-les-clans-de-la-coke-sur-netflix.html,1.5,"[0.8060813556193134, 1.916351186628412]",1.361216271123863
"Actualité : Gmail, Google Messages : Google intègre une fonction très attendue à ses services phares","Après son intégration à Google Messages plus tôt dans le mois, voilà que Gemini fait son apparition sur plusieurs des applications phares de Google, à commencer par Gmail, Docs, Sheets ou Drive.","Gemini bientôt intégré à Gmail
© Google
Le 5 juin dernier, l'application Gemini a fait son arrivée officielle en France. Et avec elle, la possibilité d'en profiter directement depuis Google Message… ",,https://www.lesnumeriques.com/intelligence-artificielle/gmail-google-messages-google-integre-une-fonction-tres-attendue-a-ses-services-phares-n223217.html,1.0,"[0.8543082503293471, 1.2428195827844215]",1.0485639165568843
Plausible – L’alternative open source à Google Analytics,"Plausible est une alternative open source à Google Analytics, respectueuse de la vie privée. Légère et facile à utiliser, elle fournit des métriques essentielles sans cookies ni données personnelles. Idéale pour ceux voulant des statistiques web simples et ét…","Vous en avez assez de la complexité de Google Analytics et de son impact sur la vie privée de vos visiteurs ? Alors laissez-moi vous parler de Plausible Analytics, une alternative open source rafraîc… ",,https://korben.info/plausible-analytics-alternative-open-source-google-analytics.html,1.5,"[0.8038206361533904, 1.9177076183079658]",1.360764127230678
Culte : Loft Story va avoir droit à sa série sur Prime Vidéo,"La télé-réalité passe de l'autre côté du spectre, avec une fiction sur le phénomène Loft Story.","Avant Secret Story, L’Île de la Tentation et Les Anges de la Télé-réalité, il y avait le Loft. Au début des années 2000, M6 diffuse une émission d’un nouveau genre. Entre le 26 avril et le 5 juillet … ",,https://www.journaldugeek.com/2024/07/10/culte-loft-story-va-avoir-droit-a-sa-serie-sur-prime-video/,1.5,"[0.25808893401688326, 2.24514663958987]",1.2516177868033769
